"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Stk11",1.21006788246828e-110,0.49709935766879,0.575,0.528,3.38794805733468e-106,"0","Stk11"
"Spty2d1",4.90188633404121e-110,0.661600092152308,0.603,0.56,1.37243013580486e-105,"0","Spty2d1"
"Eif4g2",7.26481548502427e-110,0.32965945152585,0.834,0.855,2.0340030394971e-105,"0","Eif4g2"
"Stat3",9.10309768830473e-110,0.383913121260743,0.753,0.753,2.54868529077156e-105,"0","Stat3"
"Txndc17",3.31558182733502e-109,0.622159318472773,0.655,0.669,9.28296600017258e-105,"0","Txndc17"
"Braf",1.34784097682141e-106,0.572115761967873,0.38,0.252,3.77368516690459e-102,"0","Braf"
"Stx6",2.61938404439516e-106,0.562020847218449,0.49,0.401,7.33375144749757e-102,"0","Stx6"
"Pabpc1",9.26087807721135e-106,0.256650300625635,0.972,0.975,2.59286064405763e-101,"0","Pabpc1"
"Unc5b",1.26295387678512e-104,0.54968959944529,0.361,0.23,3.53601826422298e-100,"0","Unc5b"
"Cbr1",6.07648616214916e-104,0.591204813263057,0.291,0.156,1.70129459567852e-99,"0","Cbr1"
"Isyna1",2.08416910233618e-103,0.622647342514136,0.452,0.349,5.83525665272084e-99,"0","Isyna1"
"Cops4",4.35341500545498e-103,0.53481592839334,0.473,0.387,1.21886913322729e-98,"0","Cops4"
"Fosb",4.41843089204996e-103,0.502316796937616,0.565,0.448,1.23707228115615e-98,"0","Fosb"
"Fam174a",4.49715797670774e-103,0.5423590339466,0.537,0.486,1.25911429031863e-98,"0","Fam174a"
"Tnfrsf1b",4.53425474086418e-103,0.384716491940457,0.714,0.719,1.26950064234715e-98,"0","Tnfrsf1b"
"Fndc4",6.73698755222829e-103,0.551429335926898,0.296,0.162,1.88622177487288e-98,"0","Fndc4"
"Btbd9",1.58626942054868e-102,0.556354413026222,0.409,0.29,4.44123712365219e-98,"0","Btbd9"
"Zbtb1",5.87716773450134e-102,0.490739128673931,0.535,0.449,1.64548942230569e-97,"0","Zbtb1"
"Eif4a2",7.74475082526503e-102,0.447503846606483,0.637,0.622,2.1683753360577e-97,"0","Eif4a2"
"Smad7",8.60872445876888e-102,0.446640167732114,0.619,0.552,2.41027067396611e-97,"0","Smad7"
"Ssr1",9.12264906548079e-102,0.498305535479989,0.579,0.557,2.55415928535331e-97,"0","Ssr1"
"Ovol2",3.9872300535672e-100,0.57146067296412,0.281,0.147,1.11634467039774e-95,"0","Ovol2"
"Riok1",3.07793085919406e-99,0.550336539463293,0.437,0.328,8.61759081957152e-95,"0","Riok1"
"Tpi1",4.54076164895697e-99,0.508971674075637,0.585,0.542,1.27132244647497e-94,"0","Tpi1"
"Napa",6.3070594657091e-98,0.497354642863348,0.53,0.482,1.76585050920923e-93,"0","Napa"
"Impact",1.04524102548966e-97,0.566389666517959,0.483,0.384,2.92646582316596e-93,"0","Impact"
"Agap1",3.6033885405005e-97,0.495354088180537,0.284,0.156,1.00887672356933e-92,"0","Agap1"
"Ankrd44",1.31066574425236e-96,0.515532341950496,0.511,0.437,3.66960195075776e-92,"0","Ankrd44"
"Srpk2",2.96149057823043e-96,0.519559480172957,0.445,0.338,8.29158132092955e-92,"0","Srpk2"
"Fbxw5",1.42150508344572e-95,0.52725917013243,0.298,0.172,3.97992993263132e-91,"0","Fbxw5"
"Rgcc",2.99024417623468e-95,0.432581749418925,0.754,0.717,8.37208564462185e-91,"0","Rgcc"
"Bysl",9.65338761985827e-95,0.597145813338229,0.317,0.192,2.70275546580792e-90,"0","Bysl"
"Pcbp1",9.92440270032674e-95,0.367079945285902,0.767,0.801,2.77863426803748e-90,"0","Pcbp1"
"Csnk1g3",1.30708843249733e-94,0.522865480071526,0.456,0.363,3.65958619330603e-90,"0","Csnk1g3"
"Rnf125",2.48005142422105e-94,0.474775078710091,0.458,0.344,6.94364797753411e-90,"0","Rnf125"
"Sac3d1",8.05517807429003e-94,0.585644018489736,0.314,0.189,2.25528875723972e-89,"0","Sac3d1"
"Mif",1.72429862916285e-93,0.398604697918827,0.738,0.754,4.82769130193015e-89,"0","Mif"
"Lrrc16a",1.68105318148136e-92,0.499686019999328,0.292,0.168,4.70661269751151e-88,"0","Lrrc16a"
"Sema4c",8.45812192748425e-92,0.501394215818554,0.291,0.166,2.36810497725704e-87,"0","Sema4c"
"Rrp1",8.7767739346763e-92,0.525760128565283,0.553,0.519,2.45732116623067e-87,"0","Rrp1"
"Gpx4",4.00403955740924e-91,0.332221412108328,0.86,0.885,1.12105099528344e-86,"0","Gpx4"
"Ndfip2",4.101364824648e-91,0.468550929667692,0.535,0.483,1.14830012360495e-86,"0","Ndfip2"
"Pitpnm2",7.25035887092737e-90,0.48061978327837,0.293,0.172,2.02995547668225e-85,"0","Pitpnm2"
"Anp32b",1.51251432421689e-89,0.341950057674485,0.753,0.756,4.23473760494246e-85,"0","Anp32b"
"Srsf5",4.37464200053346e-89,0.424394967824218,0.621,0.614,1.22481226730936e-84,"0","Srsf5"
"Tgfbr2",8.87442485415799e-89,0.487597160122397,0.45,0.363,2.48466147066715e-84,"0","Tgfbr2"
"Cfap20",1.18341983879567e-88,0.53187553352349,0.376,0.267,3.31333886466012e-84,"0","Cfap20"
"Muc1",1.29048876596069e-88,0.475341583602818,0.266,0.143,3.61311044693675e-84,"0","Muc1"
"Tiam1",3.79864058743527e-88,0.461304765764278,0.518,0.452,1.06354339167013e-83,"0","Tiam1"
"Hopx",5.15967123499106e-88,0.519648425915678,0.342,0.217,1.4446047523728e-83,"0","Hopx"
"Syne2",5.98561941461931e-88,0.538811545114377,0.356,0.241,1.67585372370511e-83,"0","Syne2"
"Ube2b",8.03977441305831e-88,0.30062891479266,0.785,0.821,2.25097604016806e-83,"0","Ube2b"
"Lamb3",1.90247413584989e-87,0.486628103943534,0.318,0.196,5.32654708555253e-83,"0","Lamb3"
"Klf4",2.11512929655143e-87,0.460890984335011,0.677,0.623,5.9219390044847e-83,"0","Klf4"
"Eif5",1.12326529907742e-86,0.322663151058174,0.813,0.828,3.14491818435696e-82,"0","Eif5"
"Smpd1",1.15261395337826e-86,0.499599610209558,0.251,0.132,3.22708854666844e-82,"0","Smpd1"
"Ankrd12",1.97655326809044e-85,0.419706621775238,0.632,0.606,5.5339538399996e-81,"0","Ankrd12"
"Ywhaq",3.04841619475912e-85,0.325972322873362,0.725,0.749,8.53495566208659e-81,"0","Ywhaq"
"Aplp2",3.77188163674335e-85,0.481691998829287,0.503,0.445,1.0560514206554e-80,"0","Aplp2"
"Gtf2i",4.13950740480803e-84,0.518712632761882,0.356,0.247,1.15897928319815e-79,"0","Gtf2i"
"Ndrg1",1.14827178799433e-83,0.461813999529556,0.613,0.545,3.21493135202653e-79,"0","Ndrg1"
"Cldnd1",4.66980954626475e-83,0.447803316780957,0.563,0.536,1.3074532767632e-78,"0","Cldnd1"
"C1qtnf6",2.88766758968437e-82,0.471768729196801,0.266,0.149,8.08489171759829e-78,"0","C1qtnf6"
"Ciapin1",1.50517700646331e-81,0.51360687693968,0.409,0.316,4.21419458269598e-77,"0","Ciapin1"
"Rnf187",9.10671678202353e-81,0.464643847924663,0.517,0.484,2.54969856463095e-76,"0","Rnf187"
"Sec31a",2.95123633773004e-80,0.51781211437379,0.396,0.306,8.26287149837658e-76,"0","Sec31a"
"Jak1",5.50351181499474e-80,0.407072348981279,0.63,0.648,1.54087323796223e-75,"0","Jak1"
"Tomm20",7.68394967044652e-80,0.308173688324221,0.783,0.823,2.15135222873162e-75,"0","Tomm20"
"Zfp36l2",1.55556238211434e-79,0.335023660478273,0.8,0.787,4.35526355744374e-75,"0","Zfp36l2"
"Nrbf2",1.71755724555273e-78,0.519970675669903,0.385,0.293,4.80881677609853e-74,"0","Nrbf2"
"Tjp1",2.16438026364242e-78,0.487267796112638,0.278,0.167,6.05983186214606e-74,"0","Tjp1"
"Arhgap5",1.28131291020925e-77,0.497376046646433,0.374,0.272,3.58741988600387e-73,"0","Arhgap5"
"Def6",2.86793561006648e-76,0.4695142445845,0.431,0.349,8.02964612106412e-72,"0","Def6"
"Ndufa13",2.86604238226211e-75,0.307298000424087,0.793,0.834,8.02434546185745e-71,"0","Ndufa13"
"Dxo",3.39137229552101e-75,0.509452469300117,0.32,0.214,9.49516415299972e-71,"0","Dxo"
"Mrfap1",4.66927728682176e-75,0.376409102103092,0.637,0.662,1.30730425476436e-70,"0","Mrfap1"
"Cbx4",6.4614362174847e-75,0.487423547219871,0.315,0.204,1.80907291217137e-70,"0","Cbx4"
"B4galnt1",2.77644150615672e-74,0.467292207738461,0.456,0.385,7.77348092893758e-70,"0","B4galnt1"
"Pdcd6",1.05429339834091e-73,0.520652601216298,0.592,0.623,2.95181065667489e-69,"0","Pdcd6"
"Nrgn",2.17107394593559e-73,0.445734880842474,0.253,0.142,6.07857283383046e-69,"0","Nrgn"
"Hilpda",3.42546832825036e-73,0.450064419320229,0.53,0.465,9.59062622543536e-69,"0","Hilpda"
"Synj2bp",9.36746453650632e-73,0.545692977222135,0.372,0.282,2.62270272093104e-68,"0","Synj2bp"
"Mfsd6",9.69384927985841e-73,0.485591189703337,0.364,0.266,2.71408392137476e-68,"0","Mfsd6"
"Ago2",3.94632701739012e-72,0.392133820589276,0.598,0.6,1.10489263832889e-67,"0","Ago2"
"Ndel1",1.92296809145724e-71,0.468004455685611,0.556,0.553,5.38392606246198e-67,"0","Ndel1"
"Sytl2",2.05657332906829e-71,0.4473219358785,0.304,0.197,5.75799400672541e-67,"0","Sytl2"
"Bzw2",2.46245214073162e-70,0.504238358311198,0.343,0.247,6.89437350362038e-66,"0","Bzw2"
"Cbarp",3.12847907362251e-70,0.461063457854977,0.36,0.261,8.7591157103283e-66,"0","Cbarp"
"Ube2k",3.78959837869619e-70,0.395185700394383,0.602,0.632,1.06101175406736e-65,"0","Ube2k"
"Hcst",1.78480952444686e-69,0.26995249035989,0.751,0.753,4.99710970654633e-65,"0","Hcst"
"Raly",1.22885900324148e-67,0.285487959084699,0.739,0.791,3.4405594372755e-63,"0","Raly"
"Mast4",1.47583925672113e-67,0.482656548052357,0.337,0.231,4.13205475096782e-63,"0","Mast4"
"Med10",3.20750555305231e-67,0.492333413726381,0.494,0.467,8.98037404743586e-63,"0","Med10"
"Ccnd1",1.21675396271962e-66,0.512579512600295,0.337,0.243,3.4066677448224e-62,"0","Ccnd1"
"Slc3a2",1.8427068638091e-66,0.297822763161819,0.82,0.844,5.15921067729271e-62,"0","Slc3a2"
"Serbp1",5.35171337374164e-66,0.256181501926407,0.835,0.877,1.49837271038018e-61,"0","Serbp1"
"Tmem30a",2.21011852170874e-65,0.426492383899699,0.567,0.583,6.18788983708013e-61,"0","Tmem30a"
"Snx9",3.86619779041249e-65,0.447555884949217,0.341,0.248,1.08245805735969e-60,"0","Snx9"
"Strn4",8.06085130736709e-65,0.50207764272893,0.362,0.283,2.25687714903664e-60,"0","Strn4"
"Calu",1.14865991659778e-64,0.538818418256353,0.365,0.287,3.21601803449047e-60,"0","Calu"
"Nek7",5.97430004184574e-64,0.470929937825452,0.399,0.326,1.67268452571597e-59,"0","Nek7"
"D16Ertd472e",2.58964955740974e-63,0.409982599075599,0.505,0.467,7.25050083083579e-59,"0","D16Ertd472e"
"2310033P09Rik",1.31211796913544e-62,0.48001583477205,0.322,0.231,3.67366788998541e-58,"0","2310033P09Rik"
"Mtch1",3.98494094867315e-62,0.479384785377089,0.442,0.404,1.11570376680951e-57,"0","Mtch1"
"Ehd3",4.96517887218041e-62,0.454703722279577,0.26,0.16,1.39015078063307e-57,"0","Ehd3"
"Gng2",6.38693553754086e-62,0.409023518348776,0.499,0.473,1.78821421180069e-57,"0","Gng2"
"Ss18",6.40540566727083e-61,0.452852821635573,0.407,0.34,1.79338547872249e-56,"0","Ss18"
"Tor1aip1",7.89449216610156e-61,0.452041438235168,0.573,0.589,2.21029991666511e-56,"0","Tor1aip1"
"Fam53c",1.31722599641831e-60,0.46011416890287,0.279,0.185,3.68796934477198e-56,"0","Fam53c"
"Dars2",1.38761393253236e-60,0.474074669708644,0.27,0.173,3.8850414883041e-56,"0","Dars2"
"Peli1",3.05746096451267e-60,0.37195351891175,0.601,0.603,8.56027920844257e-56,"0","Peli1"
"Hspa4",9.46224633394767e-60,0.439429166209578,0.48,0.452,2.64923972857867e-55,"0","Hspa4"
"Srsf6",9.87099937287737e-60,0.383456441923037,0.57,0.577,2.76368240441821e-55,"0","Srsf6"
"Prrc2c",4.74243474568994e-59,0.309344681514332,0.665,0.699,1.32778688009827e-54,"0","Prrc2c"
"Carhsp1",6.12555059503818e-59,0.436742741227581,0.46,0.417,1.71503165559879e-54,"0","Carhsp1"
"Bcl2",7.34892438454011e-59,0.429450872933338,0.274,0.176,2.05755184918354e-54,"0","Bcl2"
"Eif5a",1.06974493596259e-58,0.264544541239319,0.927,0.952,2.99507187170806e-54,"0","Eif5a"
"Ythdc1",3.4648301234731e-58,0.396674992134854,0.574,0.589,9.70083137969998e-54,"0","Ythdc1"
"Ncapd3",5.27161624155009e-58,0.465406766472391,0.258,0.165,1.47594711530919e-53,"0","Ncapd3"
"Slbp",5.33522610237408e-58,0.327051331229705,0.604,0.616,1.49375660414269e-53,"0","Slbp"
"Elf1",1.13433768504959e-57,0.354317353192529,0.579,0.581,3.17591865060185e-53,"0","Elf1"
"Bcl10",1.54636914707402e-57,0.362603629520237,0.596,0.628,4.32952433797783e-53,"0","Bcl10"
"Neurl3",1.55649316824672e-57,0.325390152941142,0.589,0.566,4.35786957245717e-53,"0","Neurl3"
"Vdac1",4.63122188351436e-57,0.552164908962097,0.459,0.441,1.29664950294635e-52,"0","Vdac1"
"Arl2bp",4.6989440549382e-57,0.378724244134253,0.525,0.51,1.3156103565016e-52,"0","Arl2bp"
"Sgk1",9.74492178401137e-57,0.52042538095631,0.312,0.223,2.7283832010875e-52,"0","Sgk1"
"Sec62",1.15854151286402e-56,0.312421607313971,0.654,0.697,3.24368452771668e-52,"0","Sec62"
"Itpkb",1.45731039569924e-56,0.319361018154517,0.609,0.607,4.08017764587873e-52,"0","Itpkb"
"Kif1b",5.49830542315352e-56,0.449992071318349,0.382,0.316,1.53941555237452e-51,"0","Kif1b"
"Slc39a6",1.09637764168277e-55,0.459945883214446,0.326,0.247,3.06963812118343e-51,"0","Slc39a6"
"Rhoh",1.35114422047744e-55,0.434569317708228,0.38,0.303,3.78293358849272e-51,"0","Rhoh"
"Sept7",3.54375992905517e-55,0.34617908268697,0.627,0.678,9.92181904936866e-51,"0","Sept7"
"Srsf11",1.25604486030899e-53,0.325360164308569,0.614,0.653,3.51667439989311e-49,"0","Srsf11"
"Cep57",2.89104762505669e-53,0.494192499495932,0.271,0.186,8.09435514063373e-49,"0","Cep57"
"Atg7",7.94511609051971e-53,0.429521040829381,0.275,0.187,2.22447360302371e-48,"0","Atg7"
"Ddx3y",9.59178194739339e-53,0.465873986897132,0.484,0.472,2.6855071096312e-48,"0","Ddx3y"
"Rap2a",9.22814851768637e-52,0.464497791963199,0.344,0.275,2.58369702198183e-47,"0","Rap2a"
"Dad1",8.72295059162078e-51,0.258614412073166,0.755,0.824,2.44225170664199e-46,"0","Dad1"
"2010111I01Rik",4.6083622477842e-50,0.450852671487559,0.363,0.298,1.29024926213462e-45,"0","2010111I01Rik"
"Skp1a",5.71521814872465e-50,0.368124573848547,0.514,0.518,1.60014677727993e-45,"0","Skp1a"
"Mob4",7.42168432698467e-50,0.391261994715807,0.494,0.497,2.07792317786917e-45,"0","Mob4"
"Cdc42se2",9.59883583056568e-50,0.36898469254828,0.504,0.496,2.68748205584178e-45,"0","Cdc42se2"
"Sept1",5.95455729629899e-49,0.258308022788949,0.615,0.589,1.66715695181779e-44,"0","Sept1"
"Glrx",1.02761243573663e-48,0.332514122654159,0.593,0.596,2.87710929757543e-44,"0","Glrx"
"Gcnt1",3.99672447672472e-48,0.425462789563335,0.366,0.302,1.11900291899339e-43,"0","Gcnt1"
"Gltscr2",4.15314414722732e-48,0.285278030619477,0.815,0.875,1.16279729834071e-43,"0","Gltscr2"
"Ppp3ca",1.50124213271732e-47,0.366929243407709,0.526,0.527,4.20317772318197e-43,"0","Ppp3ca"
"Fmnl1",1.62502594342276e-47,0.318346741097111,0.583,0.619,4.54974763639505e-43,"0","Fmnl1"
"Chd2",8.19337336096661e-47,0.378089738892027,0.516,0.512,2.29398067360343e-42,"0","Chd2"
"Top1",3.33548509123449e-46,0.319447305004533,0.636,0.669,9.33869115843833e-42,"0","Top1"
"Esco1",4.05026552270631e-46,0.441189222835619,0.35,0.288,1.13399334104731e-41,"0","Esco1"
"Pak1",4.36634734364425e-46,0.459848750461786,0.374,0.313,1.22248992927352e-41,"0","Pak1"
"Dnajb9",1.03400729556155e-45,0.465047707341879,0.449,0.421,2.89501362611322e-41,"0","Dnajb9"
"Rfk",2.53651968528047e-45,0.436616881579703,0.354,0.3,7.10174781484827e-41,"0","Rfk"
"Homer1",1.97918232193865e-44,0.445175677061139,0.298,0.229,5.54131466496382e-40,"0","Homer1"
"Rab10",2.12043323863233e-44,0.313655611829035,0.598,0.648,5.93678898152281e-40,"0","Rab10"
"Dlat",3.80949788485847e-44,0.525658757085217,0.271,0.198,1.06658321780268e-39,"0","Dlat"
"Taf13",1.08738644585226e-43,0.439122186052558,0.423,0.4,3.04446457109716e-39,"0","Taf13"
"Eml4",8.91165690932269e-43,0.418837946016192,0.376,0.329,2.49508570147217e-38,"0","Eml4"
"Tm2d2",1.54047195372988e-42,0.40173510466993,0.515,0.534,4.31301337605291e-38,"0","Tm2d2"
"1700020I14Rik",1.60173141970415e-42,0.339303722060833,0.497,0.503,4.48452762888768e-38,"0","1700020I14Rik"
"Txndc11",3.21698410471075e-42,0.457757999581299,0.299,0.234,9.00691209636915e-38,"0","Txndc11"
"Hacd2",5.00164169665858e-42,0.440306793895832,0.309,0.248,1.40035964223047e-37,"0","Hacd2"
"Ccnl1",1.09868051806757e-41,0.319859630474666,0.635,0.688,3.07608571448559e-37,"0","Ccnl1"
"Uap1l1",2.22430454928694e-41,0.436589752406856,0.323,0.266,6.22760787709357e-37,"0","Uap1l1"
"Sept6",4.18936017147154e-41,0.392250419755122,0.371,0.321,1.1729370608086e-36,"0","Sept6"
"Ubtf",7.92276860738085e-41,0.40857524904476,0.413,0.385,2.21821675469449e-36,"0","Ubtf"
"Ube2a",8.46686319664197e-41,0.348255318469302,0.573,0.636,2.37055235779582e-36,"0","Ube2a"
"Tm9sf3",5.58628965861149e-40,0.342509216584469,0.557,0.604,1.56404937861804e-35,"0","Tm9sf3"
"Txnip",6.51026309688294e-40,0.431671055348388,0.32,0.257,1.82274346186529e-35,"0","Txnip"
"Pltp",7.47830177903238e-40,0.305624139806388,0.381,0.313,2.09377493209348e-35,"0","Pltp"
"Lnp",4.15608627817944e-39,0.40933708804783,0.256,0.188,1.16362103616468e-34,"0","Lnp"
"Slain2",7.49554497869628e-39,0.445496716201146,0.379,0.345,2.09860268313538e-34,"0","Slain2"
"Plk3",6.58378971359754e-38,0.464934969779784,0.279,0.213,1.84332944401304e-33,"0","Plk3"
"St3gal6",6.15794614851828e-36,0.369410340029692,0.34,0.282,1.72410176266215e-31,"0","St3gal6"
"Dync1li1",2.71628616231927e-35,0.418927740211187,0.361,0.33,7.6050579972615e-31,"0","Dync1li1"
"Sertad2",2.84180963948335e-35,0.402214067203811,0.402,0.377,7.95649862862547e-31,"0","Sertad2"
"Gramd1a",2.9409656850906e-35,0.379233268623779,0.417,0.395,8.23411572511667e-31,"0","Gramd1a"
"Tmem57",3.04775226885465e-35,0.462278464343869,0.293,0.239,8.53309680233925e-31,"0","Tmem57"
"Tle4",1.94219595960913e-34,0.41323232016675,0.318,0.268,5.43776024771363e-30,"0","Tle4"
"Derl1",7.68968627122659e-34,0.340138272917586,0.458,0.471,2.15295836221802e-29,"0","Derl1"
"Hdac1",8.5329494733126e-34,0.373452686488944,0.408,0.396,2.38905519353806e-29,"0","Hdac1"
"4930523C07Rik",1.14340111892627e-33,0.318261347820497,0.609,0.648,3.20129445276976e-29,"0","4930523C07Rik"
"Tra2a",1.49342839130775e-33,0.348939174210575,0.544,0.592,4.18130080998343e-29,"0","Tra2a"
"Dock8",2.07000001840863e-33,0.390693977935391,0.367,0.34,5.79558605154049e-29,"0","Dock8"
"Elavl1",8.57700397812122e-33,0.305387949780357,0.52,0.567,2.40138957379438e-28,"0","Elavl1"
"Hspd1",1.61194606450184e-32,0.35923985949769,0.456,0.459,4.51312659139225e-28,"0","Hspd1"
"Jmjd1c",2.84686243500518e-32,0.343911221534144,0.493,0.513,7.97064544552751e-28,"0","Jmjd1c"
"2210013O21Rik",4.99491324497131e-32,0.390040945001404,0.338,0.304,1.39847581032707e-27,"0","2210013O21Rik"
"Tor1aip2",8.18672432603598e-32,0.367284537499456,0.443,0.454,2.29211907680355e-27,"0","Tor1aip2"
"Gpsm3",1.08562534256763e-31,0.302125076458885,0.57,0.624,3.03953383412085e-27,"0","Gpsm3"
"Syncrip",5.42646554303182e-31,0.328416654523744,0.484,0.513,1.51930182273805e-26,"0","Syncrip"
"Gpn3",7.07745748219903e-31,0.350156270365888,0.251,0.192,1.98154654586608e-26,"0","Gpn3"
"Srp68",7.08441895400454e-31,0.363614895324899,0.276,0.223,1.98349561874219e-26,"0","Srp68"
"Amz2",2.22741004893181e-30,0.343639486346344,0.394,0.367,6.23630265499929e-26,"0","Amz2"
"Ypel5",2.33647043934788e-30,0.418490638517767,0.339,0.308,6.54164993608619e-26,"0","Ypel5"
"Rhoc",3.07567950391844e-30,0.351131605228548,0.287,0.231,8.61128747507084e-26,"0","Rhoc"
"Zfp131",1.66833050836753e-29,0.394502723974737,0.351,0.324,4.67099175732741e-25,"0","Zfp131"
"Tox",1.75226613102229e-29,0.336195121212716,0.345,0.298,4.9059947136362e-25,"0","Tox"
"Emc10",1.03678055973914e-28,0.302683447362019,0.514,0.56,2.90277821115765e-24,"0","Emc10"
"Ivns1abp",1.75618655881304e-28,0.361726487191522,0.456,0.466,4.91697112736474e-24,"0","Ivns1abp"
"Elovl5",1.86126996708443e-28,0.311080394934357,0.524,0.561,5.211183653843e-24,"0","Elovl5"
"Clcf1",2.34216948162572e-28,0.386059016356531,0.339,0.31,6.55760611465569e-24,"0","Clcf1"
"Unc45a",5.44091465224432e-28,0.352481799652286,0.293,0.248,1.52334728433536e-23,"0","Unc45a"
"Ube3a",8.60072737724916e-28,0.379540286640691,0.435,0.453,2.40803165108222e-23,"0","Ube3a"
"Serinc1",1.50002476626743e-27,0.287019858486903,0.535,0.595,4.19976934059556e-23,"0","Serinc1"
"Me2",2.33283603602553e-27,0.401272457159081,0.324,0.295,6.53147433366427e-23,"0","Me2"
"Fam129b",8.76841941715438e-27,0.303200128951378,0.503,0.534,2.45498206841488e-22,"0","Fam129b"
"Tmem33",1.13014098255656e-26,0.379332024516794,0.362,0.348,3.16416872296186e-22,"0","Tmem33"
"Gstp1",1.64436517073276e-26,0.353117318628972,0.407,0.398,4.60389360501758e-22,"0","Gstp1"
"Auh",5.98607140829686e-26,0.389014672659555,0.313,0.283,1.67598027289495e-21,"0","Auh"
"Rnf10",7.38329071248898e-26,0.318766115433462,0.462,0.5,2.06717373368266e-21,"0","Rnf10"
"Zmiz1",8.43579138995152e-26,0.374003414167003,0.358,0.342,2.36185287335863e-21,"0","Zmiz1"
"Morf4l1",1.14860099980394e-25,0.297382648372015,0.829,0.896,3.21585307925108e-21,"0","Morf4l1"
"Cmip",1.15864556132056e-25,0.265803283275897,0.532,0.567,3.24397584258529e-21,"0","Cmip"
"Lrrc8d",1.25838673526608e-25,0.336529237931868,0.394,0.395,3.52323118139797e-21,"0","Lrrc8d"
"Tob2",1.46817051814694e-25,0.347708848557535,0.538,0.581,4.11058381670781e-21,"0","Tob2"
"Spsb1",1.91901491607741e-25,0.359237795511928,0.251,0.203,5.37285796203354e-21,"0","Spsb1"
"Fam69a",2.90848592349924e-25,0.321582745326503,0.256,0.208,8.14317888861318e-21,"0","Fam69a"
"Aig1",3.40871730126887e-25,0.34363344064286,0.259,0.21,9.54372670009259e-21,"0","Aig1"
"Tulp4",7.97831806870487e-25,0.363622913024307,0.418,0.426,2.23376949287599e-20,"0","Tulp4"
"Atp8b4",9.51770604333066e-25,0.370536642042531,0.318,0.287,2.66476733801172e-20,"0","Atp8b4"
"Ugdh",1.75696077050271e-23,0.376249668731284,0.286,0.248,4.91913876525348e-19,"0","Ugdh"
"Hspa9",2.030408499313e-23,0.32448486239612,0.438,0.463,5.68473771637653e-19,"0","Hspa9"
"Abr",5.00375488390504e-23,0.355325279537873,0.337,0.321,1.40095129239573e-18,"0","Abr"
"Tram1",6.39597977527026e-23,0.267987801634688,0.547,0.624,1.79074641748017e-18,"0","Tram1"
"Ddx3x",1.51728518356525e-22,0.263653501376104,0.529,0.579,4.248095056946e-18,"0","Ddx3x"
"Paip2",3.13409692337935e-22,0.251162324159583,0.565,0.654,8.77484456607751e-18,"0","Paip2"
"Rnaset2b",3.33537839292333e-22,0.279191615691986,0.437,0.451,9.33839242450675e-18,"0","Rnaset2b"
"Zcchc11",7.33382028881135e-22,0.296200432423029,0.444,0.46,2.0533230044614e-17,"0","Zcchc11"
"Ube2j2",8.7961185457613e-22,0.275618133331845,0.511,0.576,2.46273727044225e-17,"0","Ube2j2"
"Fbl",1.22483632382351e-21,0.310555880502453,0.481,0.537,3.42929673944107e-17,"0","Fbl"
"Rassf5",2.88073005178841e-21,0.352945236937253,0.285,0.251,8.06546799899718e-17,"0","Rassf5"
"Grcc10",3.55923379838549e-21,0.304462430315246,0.463,0.505,9.96514278871969e-17,"0","Grcc10"
"Prnp",8.11693934765509e-21,0.271816607126645,0.291,0.251,2.27258067855647e-16,"0","Prnp"
