"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Laptm4a2",8.46007376909475e-08,0.747731424873505,0.943,0.557,0.0023709356737888,"17","Laptm4a"
"Ybx32",9.38661010932385e-08,0.447946367651214,0.657,0.263,0.00263059748313801,"17","Ybx3"
"Frmd4a",9.56852914318481e-08,0.377774726591069,0.314,0.077,0.00268158029237754,"17","Frmd4a"
"Sepp14",1.00255031981601e-07,0.483569645699171,0.771,0.329,0.00280964727128437,"17","Sepp1"
"Klf72",1.00320709020776e-07,0.41783104519854,0.543,0.185,0.00281148787030725,"17","Klf7"
"Adam10",1.01373476294617e-07,0.566432946576442,0.486,0.165,0.00284099167315665,"17","Adam10"
"Zbtb381",1.12099585226944e-07,0.329885497455578,0.514,0.164,0.00314159087598511,"17","Zbtb38"
"Rhoc4",1.32616574187385e-07,0.431980208097407,0.629,0.244,0.00371657949160145,"17","Rhoc"
"Irgm2",1.51489450262026e-07,0.435374544274777,0.314,0.078,0.00424549184359329,"17","Irgm2"
"Pmm1",2.75731020871349e-07,0.378781066966035,0.257,0.057,0.00772736185991955,"17","Pmm1"
"Hnrnph12",2.81038524803144e-07,0.623702089041622,0.8,0.404,0.00787610465760812,"17","Hnrnph1"
"Rtp42",3.15736427568218e-07,0.755710211413931,0.543,0.212,0.00884851338259931,"17","Rtp4"
"Lyz23",3.25395580070859e-07,0.898912353840339,0.943,0.665,0.00911921113148581,"17","Lyz2"
"Clic45",3.33999057107481e-07,1.06488021935246,0.8,0.464,0.00936032357543716,"17","Clic4"
"Gcnt24",3.95905774739193e-07,0.605730352376307,0.457,0.16,0.0110952593370659,"17","Gcnt2"
"Cxcl10",4.27891323198338e-07,1.32105654770085,0.314,0.084,0.0119916543326334,"17","Cxcl10"
"Tle31",4.73768532957918e-07,0.368730182773839,0.514,0.181,0.0132773631361457,"17","Tle3"
"Nedd44",4.78345940973216e-07,0.581417707840727,0.514,0.197,0.0134056449957744,"17","Nedd4"
"Fam213b1",4.96528579977312e-07,0.406297106668597,0.286,0.071,0.0139152134538642,"17","Fam213b"
"Fasn",5.59689444206115e-07,0.342556984945442,0.343,0.096,0.0156852966738764,"17","Fasn"
"BC030336",5.74136522313649e-07,0.292008425008333,0.343,0.096,0.01609017603784,"17","BC030336"
"Gstm12",6.3964726512446e-07,0.329717897525057,0.486,0.162,0.017926114605113,"17","Gstm1"
"Aldh23",6.48862959316182e-07,0.491169538783972,0.457,0.155,0.018184384434836,"17","Aldh2"
"Fam63b",6.65328354320133e-07,0.439226458964484,0.486,0.175,0.0186458271298217,"17","Fam63b"
"Pptc7",7.3401089607627e-07,0.29084548882357,0.4,0.123,0.0205706553625375,"17","Pptc7"
"Tnfrsf1a3",8.08642801816447e-07,0.633504254984771,0.657,0.31,0.0226622145209059,"17","Tnfrsf1a"
"Fbxo302",8.94937096133699e-07,0.398593232996225,0.657,0.276,0.0250806121191469,"17","Fbxo30"
"Drap1",8.97560847030823e-07,0.500786997927645,0.8,0.452,0.0251541427380388,"17","Drap1"
"Tppp35",9.59556892673675e-07,0.79301625949476,0.657,0.322,0.0268915819171797,"17","Tppp3"
"Utrn",1.00985705593094e-06,0.429721212467497,0.429,0.144,0.0283012439924645,"17","Utrn"
"Igsf31",1.09273703817617e-06,0.325467690149057,0.343,0.097,0.0306239554948871,"17","Igsf3"
"Ifi27",1.11165770387123e-06,0.552246137375672,0.486,0.19,0.0311542071509913,"17","Ifi27"
"Nrp11",1.13122133777253e-06,0.318425920839917,0.286,0.073,0.0317024779910752,"17","Nrp1"
"Fosb6",1.15550253087429e-06,0.717098428737945,0.829,0.475,0.0323829584277521,"17","Fosb"
"Nenf2",1.30511816963363e-06,0.445337112318937,0.629,0.267,0.0365759367039825,"17","Nenf"
"Mocs2",1.36420433092432e-06,0.537270130344152,0.514,0.197,0.0382318263741541,"17","Mocs2"
"Chpt1",1.59392822713032e-06,0.29169654245835,0.286,0.074,0.0446698385653271,"17","Chpt1"
"Nop582",1.64990195686224e-06,0.758568732199329,0.571,0.262,0.0462385023410641,"17","Nop58"
"1810037I17Rik3",1.65024924019865e-06,0.533746802470385,0.971,0.614,0.0462482349565671,"17","1810037I17Rik"
"Rnf13",1.66308382345151e-06,0.455996850316087,0.629,0.266,0.0466079241522286,"17","Rnf13"
"Nfic1",1.72040996241316e-06,0.44608718157203,0.371,0.115,0.0482144891966288,"17","Nfic"
"Fam234a",1.79539229034531e-06,0.312981858188104,0.286,0.076,0.0503158689369274,"17","Fam234a"
"Ier35",2.0041736886294e-06,0.588702202030846,0.829,0.449,0.056166967623839,"17","Ier3"
"Mid1",2.11995608641299e-06,0.36840884546174,0.286,0.077,0.0594117693217242,"17","Mid1"
"Srebf1",2.81926229599239e-06,0.299213079817087,0.371,0.116,0.0790098258451866,"17","Srebf1"
"Ezh24",3.35438076842055e-06,0.362613792413707,0.429,0.152,0.094006521034986,"17","Ezh2"
"Tmem205",3.73320372885943e-06,0.263836661149221,0.257,0.066,0.104623034501285,"17","Tmem205"
"Flot1",3.74245897038301e-06,0.309973453601998,0.514,0.195,0.104882412644984,"17","Flot1"
"Tiparp1",3.78808102870042e-06,0.497401517311874,1,0.555,0.106160970829329,"17","Tiparp"
"Comt",3.86829544426904e-06,0.777352845115105,0.714,0.374,0.10840897982564,"17","Comt"
"Ccdc85b1",3.95875151891361e-06,0.271041233435173,0.314,0.09,0.110944011317554,"17","Ccdc85b"
"Ahnak23",4.17681686459837e-06,0.378707387091535,0.257,0.068,0.117055292630369,"17","Ahnak2"
"Arap21",4.20207471832932e-06,0.405441258531484,0.6,0.254,0.117763143981179,"17","Arap2"
"Fabp54",4.47127114740574e-06,0.760735233254745,0.714,0.351,0.125307373906046,"17","Fabp5"
"Arhgef7",5.05916577176722e-06,0.335829705973696,0.286,0.078,0.141783120753776,"17","Arhgef7"
"Frat2",5.26675866645833e-06,0.436170245550843,0.286,0.079,0.147600911627495,"17","Frat2"
"Ahr1",5.36181706665983e-06,0.431476581964517,0.543,0.231,0.150264923293142,"17","Ahr"
"Xaf13",6.10409282484145e-06,0.604712143194404,0.486,0.198,0.171067201416182,"17","Xaf1"
"Slc31a22",6.13331185599565e-06,0.406062693882775,0.457,0.172,0.171886064764278,"17","Slc31a2"
"Pelo",6.98747759587498e-06,0.331748631328798,0.314,0.095,0.195824059624396,"17","Pelo"
"Rnf2132",7.35186667272669e-06,0.375388402710381,0.429,0.158,0.206036063503166,"17","Rnf213"
"Map1b2",7.81590172349621e-06,0.267817467139973,0.743,0.332,0.219040645800981,"17","Map1b"
"Nr4a15",7.87139070450728e-06,0.432106604465258,0.857,0.527,0.220595724493817,"17","Nr4a1"
"Zfp364",8.00728427325893e-06,0.530027127889711,0.971,0.672,0.224404141758081,"17","Zfp36"
"Cyp20a1",8.01820384090206e-06,0.283516148922387,0.343,0.107,0.22471016264128,"17","Cyp20a1"
"Mark31",8.21736349589255e-06,0.389632520245788,0.514,0.216,0.230291611972389,"17","Mark3"
"Cnp",8.2190270199091e-06,0.743844599885863,0.429,0.165,0.230338232232953,"17","Cnp"
"Klf43",8.58218224682749e-06,0.597215161061976,0.914,0.636,0.24051565746734,"17","Klf4"
"Sept8",8.92765979654204e-06,0.314894799813054,0.314,0.095,0.250197665798091,"17","Sept8"
"Igtp1",9.19224330938424e-06,0.562112325400471,0.429,0.161,0.257612618745493,"17","Igtp"
"Sirt2",9.19329170547743e-06,0.494511444417214,0.714,0.364,0.257642000046005,"17","Sirt2"
"Smurf1",1.11177181965392e-05,0.283886721517114,0.257,0.071,0.311574052458012,"17","Smurf1"
"mt-Cytb1",1.45903888448646e-05,0.291834927057268,1,0.982,0.40889564737733,"17","mt-Cytb"
"Xdh",1.59654102184555e-05,0.412993604812109,0.429,0.163,0.447430621372215,"17","Xdh"
"Ctnnbip11",1.65545082790295e-05,0.354049609343635,0.4,0.149,0.463940094519802,"17","Ctnnbip1"
"Rock22",1.79904657730769e-05,0.497962969985425,0.514,0.237,0.504182803290479,"17","Rock2"
"Cxcl23",2.25526334733515e-05,0.760454814396368,0.771,0.496,0.632037553090675,"17","Cxcl2"
"Maff1",2.28895750163694e-05,0.467259504097583,0.829,0.547,0.641480339833752,"17","Maff"
"Plpp21",2.48724845537634e-05,0.27386014238904,0.257,0.075,0.697051379619219,"17","Plpp2"
"mt-Nd4l1",2.69422236972502e-05,0.367487260661232,0.886,0.506,0.755055819115438,"17","mt-Nd4l"
"Zfp703",2.74583674269922e-05,0.421849273835748,0.6,0.301,0.769520747141457,"17","Zfp703"
"Lpp",2.75058926062771e-05,0.276010104584685,0.314,0.103,0.770852640290916,"17","Lpp"
"Pura",2.78515384944426e-05,0.343975313422909,0.571,0.253,0.780539366306755,"17","Pura"
"Pi4k2b",2.79176996955217e-05,0.526334622097012,0.286,0.089,0.782393533966996,"17","Pi4k2b"
"Tuba1a5",2.83507921816755e-05,0.665750055437021,0.8,0.527,0.794530950891455,"17","Tuba1a"
"Ugdh2",2.98173335138886e-05,0.453727460074361,0.543,0.257,0.835630771726727,"17","Ugdh"
"Ptprs",3.12170934831866e-05,0.312590379111034,0.457,0.18,0.874859044866305,"17","Ptprs"
"Sep151",3.21606851817832e-05,0.618941982480236,0.857,0.603,0.901303202219474,"17","Sep15"
"Vwa5a2",3.23189109795074e-05,0.288874576856959,0.343,0.119,0.905737480200696,"17","Vwa5a"
"Isg154",3.26059330361551e-05,0.624231154615499,0.743,0.455,0.913781273338248,"17","Isg15"
"Cdc42ep42",3.41570158143495e-05,0.283309149516671,0.343,0.118,0.957250368197145,"17","Cdc42ep4"
"Rab5c2",3.46574082014151e-05,0.407322287636596,0.8,0.491,0.971273864844657,"17","Rab5c"
"Ier51",3.58540187351391e-05,0.553064397691696,0.914,0.702,1,"17","Ier5"
"Usp7",3.89522829790513e-05,0.288262502008846,0.486,0.204,1,"17","Usp7"
"Gnl32",3.91342352216789e-05,0.36610299518785,0.6,0.278,1,"17","Gnl3"
"Dennd4c",4.48214827560283e-05,0.278918808210701,0.371,0.135,1,"17","Dennd4c"
"Ppp1r15a3",4.67977550635782e-05,0.608532073241395,0.771,0.476,1,"17","Ppp1r15a"
"Ctnna15",4.68082945464265e-05,0.555760522932712,0.629,0.352,1,"17","Ctnna1"
"Nudt3",4.82342001986811e-05,0.341253110247377,0.371,0.139,1,"17","Nudt3"
"Cdkn1a3",5.15101948664004e-05,0.359654629899632,1,0.91,1,"17","Cdkn1a"
"Lrrc8c",5.53142197782015e-05,0.391175790262968,0.429,0.171,1,"17","Lrrc8c"
"Acsl3",5.73996513248702e-05,0.329876494991495,0.343,0.121,1,"17","Acsl3"
"Ptov1",5.90387422568451e-05,0.362299326743096,0.457,0.198,1,"17","Ptov1"
"Ncald1",6.08129940638722e-05,0.449881456670661,0.343,0.127,1,"17","Ncald"
"Rassf44",6.23167706441743e-05,0.318569844116637,0.429,0.174,1,"17","Rassf4"
"Pde6d",6.42436542704793e-05,0.300564265756848,0.314,0.107,1,"17","Pde6d"
"Rrs11",7.02209836198517e-05,0.347057035600673,0.4,0.157,1,"17","Rrs1"
"Fos4",8.25527277098199e-05,0.697268959796556,0.971,0.823,1,"17","Fos"
"Iqgap2",8.70798687409397e-05,0.333788339183349,0.457,0.192,1,"17","Iqgap2"
"Gm424182",9.67891470460357e-05,0.448016535419651,0.943,0.944,1,"17","Gm42418"
"Tax1bp31",9.75771526341454e-05,0.576154476219821,0.543,0.286,1,"17","Tax1bp3"
"Txlna",0.000104821793195527,0.366595587291194,0.514,0.22,1,"17","Txlna"
"Lamp14",0.000106898141087519,0.456163320635916,0.829,0.617,1,"17","Lamp1"
"R3hdm2",0.000107424020878134,0.265725483110891,0.429,0.176,1,"17","R3hdm2"
"Camk2d1",0.000115842001897908,0.346342013605394,0.514,0.24,1,"17","Camk2d"
"Sertad23",0.00011686254877223,0.3611546261887,0.714,0.382,1,"17","Sertad2"
"Ifih11",0.000131779083813247,0.287598221767842,0.257,0.083,1,"17","Ifih1"
"Mat2a1",0.000137782259451886,0.473832942644688,0.914,0.679,1,"17","Mat2a"
"Vim5",0.000139586272062628,0.395041101961993,1,0.93,1,"17","Vim"
"Klf62",0.000147598957514673,0.350302850539687,0.943,0.793,1,"17","Klf6"
"mt-Nd41",0.000155457476405019,0.309134555252784,1,0.95,1,"17","mt-Nd4"
"Dhrs12",0.000162994324875435,0.503421395733917,0.514,0.268,1,"17","Dhrs1"
"Alcam4",0.000163005007556657,0.340501957076327,0.4,0.172,1,"17","Alcam"
"Nupr14",0.000163630032762255,0.338689565887545,0.457,0.205,1,"17","Nupr1"
"Tnfaip25",0.000165734920479031,0.950675409203263,0.543,0.278,1,"17","Tnfaip2"
"Dstn3",0.000169884855494797,0.504541415976466,0.771,0.475,1,"17","Dstn"
"Abl21",0.000171957938685688,0.406753602521697,0.343,0.139,1,"17","Abl2"
"Ckb4",0.000173827578422801,0.409915177063301,0.657,0.338,1,"17","Ckb"
"Parp141",0.000175134119229396,0.321331176599681,0.371,0.15,1,"17","Parp14"
"Csrnp12",0.000181086063206162,0.384445497833362,0.886,0.566,1,"17","Csrnp1"
"Nr4a23",0.000191863763857723,0.393188648748799,0.8,0.57,1,"17","Nr4a2"
"Zfp36l13",0.000199268427765283,0.475412205351674,0.943,0.693,1,"17","Zfp36l1"
"Cyb5r34",0.000222783013567666,0.422977062131899,0.571,0.31,1,"17","Cyb5r3"
"Eif1a2",0.000234353223998958,0.451757392852617,0.743,0.426,1,"17","Eif1a"
"Arpc1a",0.000258764375441056,0.592030325372161,0.629,0.362,1,"17","Arpc1a"
"Ssrp13",0.000264974191725005,0.442247730714182,0.571,0.285,1,"17","Ssrp1"
"Fkbp1a1",0.00027215187200443,0.458404786416774,0.857,0.693,1,"17","Fkbp1a"
"Pqlc12",0.00030946970251751,0.578954825825367,0.429,0.209,1,"17","Pqlc1"
"Bcl33",0.000317462122195736,0.304535394256105,0.657,0.337,1,"17","Bcl3"
"Nckap11",0.000317755130334955,0.303908070695803,0.343,0.136,1,"17","Nckap1"
"Tspan37",0.000318305910853679,0.462513534939511,0.457,0.223,1,"17","Tspan3"
"Gngt24",0.000321316651961103,0.356777672714681,0.571,0.305,1,"17","Gngt2"
"Ctsh6",0.000323948416526765,0.278402936992405,0.686,0.355,1,"17","Ctsh"
"Arrdc3",0.000335419279046824,0.297095993100587,0.4,0.168,1,"17","Arrdc3"
"Cab39l",0.000356741079345089,0.255308157830386,0.286,0.104,1,"17","Cab39l"
"Rgcc4",0.000361802859224851,0.406124411193345,0.914,0.726,1,"17","Rgcc"
"Ralgds",0.000370880316735488,0.567347683762536,0.314,0.13,1,"17","Ralgds"
"Plekha51",0.000372637150939447,0.372741292977346,0.371,0.159,1,"17","Plekha5"
"Nucks13",0.000387852925931386,0.339099376160505,0.686,0.36,1,"17","Nucks1"
"Ube2m",0.00039711181194594,0.31024535533058,0.657,0.359,1,"17","Ube2m"
"Hspa21",0.000397722624616738,0.339298145857567,0.543,0.258,1,"17","Hspa2"
"Col27a12",0.000415171362028239,0.294524819245343,0.657,0.311,1,"17","Col27a1"
"Specc11",0.000417194936714078,0.363895989654369,0.257,0.093,1,"17","Specc1"
"Atp13a31",0.000421155173593874,0.263661687288431,0.4,0.182,1,"17","Atp13a3"
"Klf27",0.000427762414353437,0.291117205708755,0.514,0.257,1,"17","Klf2"
"Tbcc",0.000428589790937497,0.472711628751764,0.371,0.167,1,"17","Tbcc"
"Sepw11",0.000452932555100785,0.361219318552556,1,0.883,1,"17","Sepw1"
"Nrp23",0.000463043334489703,0.467097358480843,0.257,0.093,1,"17","Nrp2"
"Purb1",0.000474618454101484,0.394580371916092,0.771,0.553,1,"17","Purb"
"Ccdc501",0.000476495721803954,0.326479997695637,0.514,0.252,1,"17","Ccdc50"
"Ppp1r22",0.000485248432632495,0.416384496900137,0.771,0.508,1,"17","Ppp1r2"
"Cystm1",0.000485439863174618,0.280287021119277,0.486,0.223,1,"17","Cystm1"
"Tsc22d22",0.000487037369021881,0.360962207563425,0.514,0.252,1,"17","Tsc22d2"
"Cnot6",0.000490038110816994,0.270834413526056,0.571,0.299,1,"17","Cnot6"
"Kmt2c",0.000503929970150335,0.285105654401462,0.514,0.252,1,"17","Kmt2c"
"Slc25a42",0.000513789229077998,0.362563350328987,0.771,0.548,1,"17","Slc25a4"
"Tmbim11",0.00052126255712149,0.464613776745831,0.6,0.35,1,"17","Tmbim1"
"Spry23",0.000539708788425274,0.581249512634135,0.514,0.264,1,"17","Spry2"
"Eif4g3",0.000540635028553464,0.280885913840291,0.514,0.249,1,"17","Eif4g3"
"Lims11",0.000541410084211483,0.338155052482337,0.571,0.296,1,"17","Lims1"
"Camkk23",0.000561007455550094,0.350634312696645,0.486,0.236,1,"17","Camkk2"
"Ube2q2",0.000579980551301174,0.308077304047873,0.314,0.128,1,"17","Ube2q2"
"Rrbp13",0.000585216016646298,0.338387487969206,0.8,0.518,1,"17","Rrbp1"
"Ecm12",0.000622119081821375,0.331538017044809,0.4,0.183,1,"17","Ecm1"
"Hmgb32",0.000636111927148013,0.342297575775534,0.286,0.11,1,"17","Hmgb3"
"Armcx31",0.000651110236348553,0.313308068882168,0.286,0.107,1,"17","Armcx3"
"Ccnl12",0.000656586238315,0.375760319435144,1,0.674,1,"17","Ccnl1"
"Pcf11",0.000664617406129942,0.259922630440899,0.543,0.279,1,"17","Pcf11"
"Stat32",0.000696063955160501,0.360324692643201,0.971,0.753,1,"17","Stat3"
"Wsb11",0.000717348301522508,0.265631112529026,0.771,0.457,1,"17","Wsb1"
"Glg1",0.000722237774748792,0.368663542059543,0.429,0.207,1,"17","Glg1"
"Ptpra",0.000740155095278849,0.276612561298152,0.543,0.287,1,"17","Ptpra"
"Nampt2",0.000769564054564052,0.294687326943897,0.429,0.199,1,"17","Nampt"
"Tcn2",0.000794388793018626,0.313615776470543,0.286,0.113,1,"17","Tcn2"
"Higd2a2",0.000806788904803242,0.272738225524861,0.829,0.489,1,"17","Higd2a"
"Ckap43",0.000819131138918833,0.335029219684494,0.343,0.147,1,"17","Ckap4"
"Brd22",0.000870811225683078,0.41301095296777,0.857,0.62,1,"17","Brd2"
"Ddx1",0.000884136408290604,0.295684377790826,0.314,0.132,1,"17","Ddx1"
"Rgl13",0.000885263462885053,0.312810621245289,0.429,0.198,1,"17","Rgl1"
"Son",0.000912321027253616,0.302502238400346,0.914,0.788,1,"17","Son"
"Arl4a2",0.000918007670060186,0.36408320593132,0.571,0.3,1,"17","Arl4a"
"Mcl18",0.000921683979710608,0.342115483189678,0.857,0.562,1,"17","Mcl1"
"Zbtb21",0.000954343391764904,0.313443932790843,0.257,0.095,1,"17","Zbtb21"
"Arid5a1",0.000962125982285156,0.323983138023741,0.857,0.576,1,"17","Arid5a"
"Rdx1",0.000988827288769601,0.292111255443426,0.714,0.419,1,"17","Rdx"
"Arrdc42",0.00104610179388183,0.30643954565883,0.343,0.152,1,"17","Arrdc4"
"Dhx30",0.00104776561281298,0.299444984211579,0.371,0.171,1,"17","Dhx30"
"Arl13b1",0.00107551882376407,0.52197713160654,0.429,0.203,1,"17","Arl13b"
"Actn42",0.00110515364139511,0.332806102289671,0.714,0.431,1,"17","Actn4"
"Asah13",0.00112490524908185,0.298564083027069,0.486,0.249,1,"17","Asah1"
"Rsu11",0.00120077454544903,0.309475783074299,0.543,0.296,1,"17","Rsu1"
"Csnk1a11",0.00127627616600031,0.26833403528033,0.971,0.619,1,"17","Csnk1a1"
"Bach14",0.00130038068161737,0.372565101676627,0.514,0.276,1,"17","Bach1"
"Opa3",0.00131928415004692,0.283841695110064,0.371,0.169,1,"17","Opa3"
"Scoc",0.0013461512334516,0.285481576820085,0.286,0.116,1,"17","Scoc"
"Mbnl2",0.00141649714937637,0.341617576567259,0.657,0.379,1,"17","Mbnl2"
"Sumo3",0.00143296702906414,0.251656735316032,0.629,0.345,1,"17","Sumo3"
"Gm101166",0.00145622051383324,0.373934990494509,0.771,0.522,1,"17","Gm10116"
"Zfp281",0.0014752510015243,0.272828527028031,0.343,0.151,1,"17","Zfp281"
"Ubc3",0.00150932338803494,0.38385510130472,1,0.934,1,"17","Ubc"
"Agap12",0.00152354860371257,0.301881743694454,0.4,0.186,1,"17","Agap1"
"Celf2",0.00163927152406785,0.287535062490571,0.8,0.554,1,"17","Celf2"
"Cbx33",0.00164072792322712,0.306743665323015,0.629,0.371,1,"17","Cbx3"
"Taok1",0.00169653805209186,0.352032224726479,0.457,0.249,1,"17","Taok1"
"BC0055372",0.00169983365485793,0.34725541607676,0.743,0.502,1,"17","BC005537"
"Chka1",0.00181625398017109,0.25622987718688,0.457,0.233,1,"17","Chka"
"Crebbp",0.00191660165539031,0.295295310267256,0.629,0.381,1,"17","Crebbp"
"Nab2",0.00198170041863051,0.253184566716251,0.343,0.157,1,"17","Nab2"
"Rbms13",0.00215476455544539,0.2658297900524,0.857,0.583,1,"17","Rbms1"
"Klhl5",0.00220962945747462,0.336039079770166,0.343,0.162,1,"17","Klhl5"
"Notch1",0.0022159258434221,0.251858270512728,0.371,0.179,1,"17","Notch1"
"Scarb2",0.00230314430533445,0.328497795844891,0.457,0.247,1,"17","Scarb2"
"Klf32",0.00252079876124756,0.319082566029463,0.4,0.204,1,"17","Klf3"
"Erlec1",0.00264397278192283,0.269441621653997,0.343,0.156,1,"17","Erlec1"
"Fam76b",0.00274065969761941,0.276232088642831,0.343,0.163,1,"17","Fam76b"
"Plec",0.00280823270460171,0.286249756022032,0.743,0.512,1,"17","Plec"
"Pten",0.0028177005427876,0.271425020122438,0.571,0.326,1,"17","Pten"
"Kif5b",0.00283332535788047,0.282792908954292,0.886,0.651,1,"17","Kif5b"
"Lpcat2",0.0029024118127521,0.276244707435709,0.257,0.107,1,"17","Lpcat2"
"Pink1",0.00295081045475549,0.265058066997346,0.429,0.216,1,"17","Pink1"
"Rnf5",0.00309783701836678,0.26055178354806,0.429,0.23,1,"17","Rnf5"
"mt-Nd51",0.00310541861542999,0.30529942247678,0.886,0.614,1,"17","mt-Nd5"
"Bpgm",0.00343912484836527,0.357381066848434,0.257,0.105,1,"17","Bpgm"
"Pcbp21",0.00349297360446187,0.25895260083792,0.943,0.797,1,"17","Pcbp2"
"Oasl22",0.00366437660941454,0.254181936393831,0.371,0.172,1,"17","Oasl2"
"Atf43",0.00387873418803732,0.298880936508428,0.8,0.684,1,"17","Atf4"
"Eif1b",0.00397867804482022,0.269415001980615,0.543,0.329,1,"17","Eif1b"
"Fmr11",0.00402802007740968,0.281190776463021,0.457,0.245,1,"17","Fmr1"
"Eif2s3x",0.00408292891842043,0.262425333239171,0.429,0.219,1,"17","Eif2s3x"
"Stmn13",0.00415851696893272,0.36071768799648,0.543,0.332,1,"17","Stmn1"
"Marcks6",0.0041941230224933,0.281605007417551,0.571,0.309,1,"17","Marcks"
"Rab101",0.00436947757184746,0.348483133426659,0.914,0.636,1,"17","Rab10"
"Ifi27l2a6",0.00482743875995451,0.480429710665248,0.686,0.489,1,"17","Ifi27l2a"
"Nfkbia5",0.00521808896771745,0.326983690881558,1,0.834,1,"17","Nfkbia"
"Irf75",0.00540174110477534,0.513046769972737,0.629,0.395,1,"17","Irf7"
"Vat11",0.00584558015492866,0.325118251483044,0.4,0.221,1,"17","Vat1"
"Ugp2",0.00594104058101738,0.281798267623449,0.429,0.235,1,"17","Ugp2"
"Vmp14",0.00594599860778274,0.381106879658901,0.657,0.445,1,"17","Vmp1"
"Tmed4",0.00663008650649408,0.254185240818441,0.314,0.153,1,"17","Tmed4"
"Anxa17",0.00752390558511271,0.374607382919514,0.771,0.54,1,"17","Anxa1"
"Gas2l1",0.0078183839078179,0.283116494163501,0.257,0.118,1,"17","Gas2l1"
"Pdlim71",0.00793118488770638,0.252376141574264,0.343,0.177,1,"17","Pdlim7"
"Hmox14",0.00914838500979972,0.559489039476003,0.4,0.216,1,"17","Hmox1"
"Ncor2",0.00967952080644908,0.257293410428107,0.343,0.182,1,"17","Ncor2"
"Blk2",4.84501218073908e-11,0.47240671257739,0.529,0.135,1.35781466365213e-06,"18","Blk"
"Odc15",1.54002180390847e-09,0.734671251277913,1,0.8,4.31591110545348e-05,"18","Odc1"
"Ltb3",6.29135032829872e-09,0.71569201199607,0.794,0.372,0.000176315092950572,"18","Ltb"
"Gna12",5.30881147238837e-08,0.304843516454935,0.324,0.076,0.00148779441513684,"18","Gna12"
"Unc5b2",6.29555198882542e-08,0.426658622250965,0.676,0.261,0.00176432844486833,"18","Unc5b"
"F2r3",6.69838930541227e-08,0.450082723440133,0.647,0.234,0.00187722360284179,"18","F2r"
"Mycbp2",8.06885895408472e-08,0.578287202420838,0.882,0.466,0.00226129772188224,"18","Mycbp2"
"Nav21",8.42368918888672e-08,0.363467958500578,0.382,0.101,0.0023607388951855,"18","Nav2"
"Itk1",1.20920970390203e-07,0.459197786367399,0.971,0.639,0.00338881019518544,"18","Itk"
"Cdk11b1",1.36865973368515e-07,0.5893429976075,0.971,0.701,0.00383566890365263,"18","Cdk11b"
"Cd163l13",2.12503841177807e-07,0.572632804832054,0.529,0.189,0.00595542014900804,"18","Cd163l1"
"Rrnad1",2.32835254870133e-07,0.295555807386797,0.382,0.105,0.00652520801773548,"18","Rrnad1"
"Sytl33",4.04765573708602e-07,0.449874998259693,1,0.615,0.0113435552031836,"18","Sytl3"
"Lats21",4.12238007728097e-07,0.475225735482543,0.941,0.539,0.0115529701665799,"18","Lats2"
"Smad72",7.75763326688765e-07,0.513796757496914,0.912,0.568,0.0217407672304526,"18","Smad7"
"Ssna11",8.34568420569766e-07,0.473589504000953,0.882,0.592,0.0233887799864677,"18","Ssna1"
"Rrm12",1.15207617745024e-06,0.430537925546615,0.647,0.272,0.032286934873043,"18","Rrm1"
"Cxcr63",1.35716564528061e-06,0.465693785781718,0.882,0.595,0.0380345672089892,"18","Cxcr6"
"Maf3",1.35759191949708e-06,0.529525386562458,0.765,0.373,0.0380465135439058,"18","Maf"
"H2afx3",1.47382927595454e-06,0.368005506857523,0.529,0.199,0.0413040654586259,"18","H2afx"
"Ppp1r111",1.51625841415708e-06,0.434831933816421,0.971,0.573,0.0424931420567521,"18","Ppp1r11"
"Bcl2a1b3",1.92089431570915e-06,0.453912789728803,0.882,0.496,0.053833063197749,"18","Bcl2a1b"
"Bcl2a1d2",2.22634969125784e-06,0.407411036455737,0.853,0.437,0.0623934500975008,"18","Bcl2a1d"
"Vamp1",2.35543889804489e-06,0.272400766914745,0.441,0.144,0.0660111751177081,"18","Vamp1"
"Chrne1",2.40026167906292e-06,0.316403280441572,0.559,0.212,0.0672673335557384,"18","Chrne"
"Kras1",2.78197246482913e-06,0.402843332369994,0.912,0.559,0.0779647783268363,"18","Kras"
"Ppp1r16b3",3.32090883885223e-06,0.501926182374186,0.853,0.464,0.0930684702088338,"18","Ppp1r16b"
"Helz",3.50093811087267e-06,0.301888939437624,0.441,0.151,0.0981137905572066,"18","Helz"
"Fermt22",3.76096503496427e-06,0.273413871115252,0.971,0.478,0.105401045104874,"18","Fermt2"
"Lmna5",4.08715124786635e-06,0.443582374458883,1,0.955,0.114542413721454,"18","Lmna"
"Xlr4b",4.36125343756536e-06,0.3259341647811,0.441,0.149,0.122224127587769,"18","Xlr4b"
"Zbtb12",5.18761807131094e-06,0.405330698592681,0.853,0.469,0.145382996448489,"18","Zbtb1"
"Junb2",6.03942012497142e-06,0.35812399930708,1,0.987,0.169254749002324,"18","Junb"
"Kbtbd112",6.63100883213273e-06,0.277195641050043,0.471,0.166,0.18583402252052,"18","Kbtbd11"
"Tshz11",6.77306827924866e-06,0.313863690687349,0.618,0.254,0.189815238525944,"18","Tshz1"
"Usp31",1.18946848091746e-05,0.395241206702434,0.647,0.296,0.333348541777119,"18","Usp3"
